"gene","Bnb","AncHa_rep1_0","AncHa_rep2_0","AncHb_rep1_0","AncHb_rep2_0","H03_10","H04_10","H06_10","H08_10","H10_10","H11_10","H03_30","H04_30","H06_30","H08_30","H10_30","H11_30"
"sdhA","b0723",12.2138573928356,12.3441255764122,12.0179896714411,12.1544753591037,12.71813379397,11.3550878367206,12.7948028172343,11.1857005458987,11.0755185576862,11.9181184110449,10.246499282844,11.4916186475676,12.0265414202186,11.9491636205834,10.7967144644094,12.1365011921642
"sdhB","b0724",12.7339926693771,12.9114076665876,12.7948028172343,12.5770674248477,13.4277128279874,11.5683493102548,13.0977370763007,11.7920369537058,11.706289131722,12.3103126324705,11.0498957536878,11.5613910347057,12.4693957500152,12.5770674248477,11.4293592490773,12.5363952230748
"sucA","b0726",11.9095996685255,12.0546438430883,12.4693957500152,12.2953364115132,12.4326539613598,11.5771158246509,11.9638809118099,12.0780652871197,11.9638809118099,11.8452079356189,10.5819346822201,11.1613425282604,12.0376023359226,12.1145996228636,11.5958165895234,11.9716218834013
"sucB","b0727",11.8573902612136,11.7836128871865,12.5895746181113,12.4448832062154,12.5040653052172,11.529280279617,12.1544753591037,12.1647508575779,12.3666763402564,12.3964454887225,10.872096100688,11.3550878367206,12.1145996228636,12.0780652871197,12.0179896714411,12.351406248711
"sucC","b0728",11.7836128871865,11.8133489742843,12.9114076665876,12.7339926693771,12.4863219123727,11.7258049394076,12.3666763402564,12.2953364115132,12.6704316396613,12.6139742600854,10.8460210709678,11.2711658741644,12.3103126324705,11.9976464811702,12.5770674248477,12.4139029654916
"sucD","b0729",11.9638809118099,12.0265414202186,12.8540059611886,12.7948028172343,12.8688394614754,11.8997378376405,12.5611335978641,12.5363952230748,12.8540059611886,12.5895746181113,11.1309205204644,11.649561138662,12.5770674248477,12.2277164291947,12.5040653052172,12.4326539613598
"cydA","b0733",7.87748521422326,7.8125319541758,10.2585630384064,10.1975986814386,8.08708471019637,8.0287326944714,8.08979352853048,8.89740918954741,9.95918139388342,9.70634027938922,9.64419826036561,10.219163603557,9.10492139434238,9.25171925500295,10.4056001723819,10.6389551392358
"cydB","b0734",9.2655846033928,9.26132973525034,10.4091803196115,10.3155231859444,9.58841982191842,9.10492139434238,9.19660754531871,9.50799335669849,10.2791352827501,9.96515694883045,10.0831727850226,10.9683185388152,9.86827379549621,9.80810304376949,10.393643473091,10.9432819360504
"ybgE","b0735",8.30297242423677,8.27305222859041,9.61517874250426,9.74469930557004,8.47903427151184,8.28717739288061,8.81531670288153,8.83757919123001,9.76814321088793,9.88309611576184,9.18988024856744,10.1481202219532,9.20628249548903,8.96741656441747,10.3516445780001,10.3860406650593
"ybgC","b0736",9.14627697009707,9.29782181112813,8.15863619975877,7.86816593699052,9.16887968676362,8.93961273428905,8.8584310341185,9.17547369390857,8.11989900537397,8.5877536245808,9.20849288261225,8.57540061666001,9.11433690248681,8.90850255844746,8.32477586697458,7.72401028576164
"tolQ","b0737",9.2201757614893,9.19947798002666,8.23014006101546,8.03076438016881,9.20849288261225,8.73169651133487,8.83757919123001,8.89506711210406,8.16406907212575,8.57540061666001,9.43817621200862,8.69048920247173,9.08351198223267,8.91008660298277,8.05994559367458,7.35763100022555
"tolR","b0738",9.26132973525034,9.10873979308107,8.37566917638254,8.35749304637967,9.11940115940252,8.61376346156255,9.09580041140688,8.86705554535342,8.25768017082696,8.85441597095396,9.20446991705217,8.80416938913917,8.99414185608889,8.77407010859534,8.06156969393725,8.01770388203076
"tolA","b0739",10.2511718726332,10.0317992387538,9.00313094428096,9.04522171914335,10.0462175079551,9.21474516560142,9.92245336414499,9.6208623805717,9.14627697009707,9.81089139370664,10.0542440981355,9.7105361341075,9.79978441823561,9.72408081237773,8.68764132315733,8.67928178886566
"tolB","b0740",10.9307511439761,10.8833412413866,10.782941361248,10.6453403978952,10.8460210709678,10.5719848713457,10.6058203546405,10.8460210709678,10.4483900745972,10.6329403964435,11.0755185576862,10.6918840419863,10.7967144644094,10.8833412413866,9.69656926418954,10.1535084641687
"cpoB","b0742",10.4483900745972,10.3346391159071,10.200287561462,10.2585630384064,10.2562416052852,10.3860406650593,10.5006369093057,10.393643473091,10.0374389064117,10.4409774918248,10.5197232361922,10.3634361308203,10.1721572104913,10.2965080381792,9.92245336414499,10.219163603557
"nadA","b0750",5.82905705053069,5.69578834722746,5.77492303128893,5.63584666726725,5.35959759709242,5.37975900966682,6.44831187832029,5.7917100631748,5.33504831944423,11.0045482596135,6.21792528139987,5.08948161989027,4.78311906828788,5.75582228324349,5.58108740650416,11.5866749578541
"pnuC","b0751",6.30241662538079,6.42165336399206,6.72019370321776,6.39900209298215,6.28138817475812,6.21014460743459,6.31510229624626,6.33274646275437,6.28838237434181,10.1862903061543,6.38026774206611,6.24659589885635,6.26870044324441,6.29462711011491,6.01208611163959,10.6808954936659
"zitB","b0752",5.44498140913393,5.6816264163111,5.80583625776033,5.48668029823077,5.77120844816722,5.78712793712422,5.23972211080987,5.92866679122491,5.77871472864963,6.02108144170654,5.54962010452409,5.36331332897291,5.83352218408625,5.86974796628834,5.397866498236,5.87239225438475
"ybgS","b0753",5.1122673438035,5.09914892223897,6.69593599080538,6.7869539897517,5.9137613119784,5.44498140913393,5.97629815193389,4.96739632778687,6.49998372699424,5.40134505258181,5.33504831944423,8.08708471019637,7.64775114973782,5.11588171655964,6.72318908395197,6.2751859882037
"aroG","b0754",8.4592412061113,8.51187138317716,8.29585285454446,8.42412823918142,8.7428909499962,8.82753945189474,8.82753945189474,8.50517870101724,7.87021092922625,8.19052816403683,7.9910940907598,7.95809723397073,8.1816359333481,8.18350995087837,8.100075779191,7.59682092394198
"gpmA","b0755",12.8075711132985,12.7600068488013,13.5510038194505,13.5962594673466,12.8887629001333,13.460296025961,13.1949062540834,13.2437455473309,14.6906239796731,13.639940518934,12.7449372937608,13.2437455473309,13.3810870083143,13.0745814385642,14.822850232207,14.1664736474166
"galM","b0756",9.13695547422939,9.24051001024518,9.91861201309081,10.110186678955,9.4221119075021,9.4221119075021,9.45683025409773,9.99339816588764,9.712271956051,9.41763453753264,9.14268957899221,9.11180006054838,9.87213434094964,10.3155231859444,9.30996039110542,10.3012030596137
"galT","b0758",9.20446991705217,9.35847517507697,10.833508193457,10.7590620052158,8.95121812983012,9.74469930557004,9.00313094428096,10.3200263638954,10.3516445780001,9.69011054024311,9.57685989584289,8.91008660298277,10.0602201307174,11.3151177226732,9.84759765631793,11.2195120050838
"galE","b0759",8.7207989809618,8.79946304126276,10.5719848713457,10.6216048322067,8.57102134344921,9.24696995634554,8.61723357265388,9.86827379549621,9.89106142181739,9.17775456303064,8.9976173859394,8.28108247283129,9.47866044153609,10.5291560994426,9.38852869344754,10.8574101811143
"modF","b0760",7.47130539731199,7.5118443693157,6.88132666789125,6.8978709715403,7.52950370958985,7.70918242355192,7.58926492347748,7.34947224347677,6.48197925785918,7.41760063209464,7.00158756424182,6.99213348765409,6.950675591303,7.25509079459602,6.5452455976507,9.27777111954572
"modE","b0761",7.49816951847215,7.58659845908429,7.56886905112581,7.39670653093806,7.56886905112581,7.65497499293748,7.86553763957077,7.69043240186722,7.67309204964587,7.91250118043028,7.66171128477159,7.87278384862481,7.66859445266551,7.62912470813826,7.98877343981519,7.92340866937049
"acrZ","b0762",8.19844326943893,9.05111846785961,7.35763100022555,7.95082961500255,8.46143783753723,9.29782181112813,9.20849288261225,8.76811043432517,8.10158823998231,8.14974849287518,9.19427031405902,9.27186257796523,8.35749304637967,8.28335354892275,8.91323468282785,8.32696918634286
"modA","b0763",8.15863619975877,8.28525013256296,9.44245619515037,9.35847517507697,8.5675158661568,7.73398637633163,8.47129775280844,7.46479793822537,8.57403513111509,8.59808098742714,8.0523015096213,8.14974849287518,9.26693548457866,6.88132666789125,8.2932399735474,8.92575053488541
"modB","b0764",8.48559555230558,8.6124723462966,9.2201757614893,9.22732832127135,8.90293140082131,7.96013613662365,8.91323468282785,7.76780338372824,8.42638688297653,8.71518245663747,7.98444097224567,8.38751406354661,9.07743500297333,7.31577037110699,7.96941997170448,8.86945925223398
"modC","b0765",7.91511117350914,7.96306575093237,8.58047120521047,8.60764051405684,8.31943909000801,7.19001810381541,8.18350995087837,7.15775023330385,7.54117238844686,7.94031758997167,6.94165537931239,7.6050480239335,8.15177734548794,6.43147260475652,7.13216812237653,8.04539121211632
"ybhA","b0766",6.72848415291487,6.52552850986823,6.3925996646445,6.32154995716583,6.620795588643,7.16548002890082,6.620795588643,7.03848929358961,6.93496819699484,6.86224479335465,7.55661998647262,7.76780338372824,6.79569901556025,6.950675591303,6.95357990988726,6.40441374417339
"pgl","b0767",8.20935272165313,8.13936225767905,8.58459066500902,8.49336622853151,8.40043473714034,8.67509504724033,8.14740562641708,8.28717739288061,8.7428909499962,8.11820289290312,8.05994559367458,8.63517222251451,8.30483394297309,8.31943909000801,8.58614471546051,8.3156811480803
"ybhJ","b0771",3.77497349610124,3.80758815137217,3.68113248214785,3.93085884643078,3.68831970579774,3.22118624809341,3.93085884643078,3.30236252930684,2.67921287970992,4.10070051519243,3.47319266644713,2.58966680867281,3.12199799715814,3.4936564080659,2.96585257742896,3.74528710142469
"ybhC","b0772",8.37566917638254,8.3796012474624,8.03076438016881,7.93876708736426,8.16639637954994,8.24906271059721,7.83626484299213,8.64583595770214,8.24676414380322,8.21904733824119,8.80268671541861,8.32696918634286,8.34062182496678,8.66790019657413,7.76576981120917,7.39954362608019
"ybhB","b0773",5.23539003605615,5.49838153500728,6.40694902124338,6.32589026375004,5.49546936924269,5.77120844816722,5.07654354302991,5.86146908432076,6.89533982728193,5.49322647369029,6.17620253155764,6.81979049092755,6.99546261799825,5.93731390939647,6.47512173835877,6.00424019673506
"bioA","b0774",3.55805844738929,3.56870293439724,3.78572372043615,3.79290182374283,3.70713598979469,3.01848350739078,3.76827467193722,4.43541383498682,4.37443024316466,4.47859352812334,4.21085270472622,3.99344685032865,3.87805489618566,4.14325752250922,4.21085270472622,3.83718377378699
"bioB","b0775",3.78572372043615,3.82252664838088,4.14920269464067,4.27603992209716,3.77497349610124,3.68113248214785,3.88818270705596,4.7029611776256,3.67576145402595,4.53582100671698,4.00889987996701,3.71381570173846,3.63581291227326,4.46057499890926,3.72071995406269,4.16621150455991
"bioD","b0778",4.48390869267195,4.42536746829589,4.38438712728786,4.61100055383115,4.58580504050858,4.45329356908001,4.220602924625,5.04626270378027,4.45606797147232,5.14847067505906,5.02433049112109,4.68589163445367,5.09914892223897,4.73287031934179,4.78812059148464,4.37443024316466
"uvrB","b0779",8.55008257228022,8.61376346156255,8.20094123868791,8.04257551405636,8.7140559186063,8.2975363056983,8.64341801180971,8.25944861358686,7.82319415302353,7.77101668502342,8.78549473069778,8.89506711210406,8.14165450930262,8.41085796392469,7.95293006495663,8.08282999227402
"ybhK","b0780",7.51310671560644,7.5337679749388,8.32339148969526,8.48393804287684,7.49816951847215,7.34598672444451,7.48683728500546,8.49035972869009,8.22561315791597,8.44471518480194,7.20507744330881,7.1959771053437,7.37731497237422,8.06853343307433,8.35914438701017,7.52734650562088
"moaA","b0781",8.42412823918142,8.27591636999846,8.76811043432517,8.52462234987026,8.4482251700023,8.88958330136213,7.95478094236574,8.67509504724033,9.18872488174279,8.23906698468393,9.25913150196749,8.19646091553814,8.17119772901014,8.27800484293615,8.60526617387841,8.4482251700023
"moaB","b0782",8.83138239242549,8.76421624434368,9.67907986125209,9.66498044714987,8.86945925223398,9.5097334483458,8.50966410135166,9.27989500691342,10.2393971495535,8.92709821231598,9.99549886964377,8.79221898292106,8.83600852399229,8.73388989571999,9.91861201309081,9.25582345404231
"moaC","b0783",7.45036880465707,7.24230816917279,8.25944861358686,8.22030225330792,7.56682675369668,8.23233236254055,7.03280281427007,7.94681882768797,8.91008660298277,7.67309204964587,8.59623213497646,7.68361840688094,7.59092116587366,7.41590653046517,8.21168990746646,7.69443177975637
"moaD","b0784",8.47237663468136,8.1816359333481,9.21066548814147,9.21301655504461,8.60054838606316,9.34428277096668,8.30483394297309,8.82925635357243,9.92819193333227,8.87690063161843,9.49986858115914,8.65685686019524,8.54427392287479,8.32814186685911,9.53946715340884,8.75824818980072
"moaE","b0785",8.39399659571418,8.09770661890821,8.81965602919623,8.95778090106824,8.55008257228022,9.0419683493634,8.2236059871705,8.65980490488519,9.79381214039943,8.69529256910514,9.55028350170925,8.60764051405684,8.55008257228022,8.28108247283129,9.32364818801474,8.57540061666001
"ybhL","b0786",8.25127025029388,8.50024614897477,8.92176814574352,9.00660695226855,8.57403513111509,8.28108247283129,8.63943421703216,8.55318638151953,8.82925635357243,8.66539598375632,8.62104543210153,9.14268957899221,8.80416938913917,8.77835225189274,9.30071838558709,9.39232367690677
"ybhN","b0788",3.68831970579774,3.46608198555011,3.89975207155579,3.50207109360593,4.06891239461841,3.82252664838088,3.97924113354204,3.50207109360593,4.43541383498682,2.705019647401,2.61583794619033,4.62422000245931,3.47319266644713,3.52751253045247,4.28410247583811,2.79702922810338
